,intervalo,valor_leitura_flu_143,valor_leitura_flu_283,valor_leitura_flu_413,valor_leitura_flu_563,valor_leitura_flu_629,valor_leitura_flu_1000580,valor_leitura_flu_1000610,valor_leitura_flu_1000958,valor_leitura_plu_143,valor_leitura_plu_283,valor_leitura_plu_413,valor_leitura_plu_511,valor_leitura_plu_514,valor_leitura_plu_563,valor_leitura_plu_629,valor_leitura_plu_1000500,valor_leitura_plu_1000510,valor_leitura_plu_1000868
10,2018-01-01 03:40:00 UTC,73337.3,72253.6,71692.6,74573.6,72839.695,77204.9,306.1,72433.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2018-01-01 03:50:00 UTC,73334.805,72252.6,71691.6,74573.6,72839.695,77204.9,306.0,72431.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2018-01-01 04:00:00 UTC,73337.8,72251.2,71690.4,74573.6,72839.4,77204.8,305.7,72431.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2018-01-01 04:10:00 UTC,73334.5,72250.5,71688.8,74573.6,72839.0,77204.8,305.3,72430.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2018-01-01 04:20:00 UTC,73336.2,72249.5,71687.2,74573.6,72839.4,77204.9,305.3,72429.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2018-01-01 04:30:00 UTC,73336.6,72248.8,71685.5,74573.6,72839.6,77204.9,304.6,72428.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2018-01-01 04:40:00 UTC,73336.6,72248.0,71683.805,74573.6,72839.695,77204.8,304.0,72427.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2018-01-01 04:50:00 UTC,73336.1,72247.0,71682.7,74573.1,72839.805,77204.8,303.9,72426.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2018-01-01 05:00:00 UTC,73336.2,72246.1,71681.09,74573.1,72839.5,77204.8,303.6,72425.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2018-01-01 05:10:00 UTC,73335.7,72245.4,71679.9,74573.7,72839.3,77204.9,303.4,72425.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2018-01-01 05:20:00 UTC,73332.9,72245.1,71678.805,74573.7,72839.3,77204.8,303.8,72424.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2018-01-01 05:30:00 UTC,73334.5,72244.4,71678.805,74573.1,72839.3,77204.8,303.2,72423.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2018-01-01 05:40:00 UTC,73333.3,72243.7,71677.805,74573.1,72839.3,77204.6,303.2,72423.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2018-01-01 05:50:00 UTC,73334.1,72243.3,71676.7,74573.1,72839.1,77204.6,302.8,72423.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2018-01-01 06:00:00 UTC,73334.5,72243.0,71675.5,74573.1,72839.3,77204.2,303.2,72424.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2018-01-01 06:10:00 UTC,73335.4,72243.4,71674.5,74573.1,72839.0,77204.1,303.0,72424.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2018-01-01 06:20:00 UTC,73335.4,72244.1,71674.4,74573.2,72839.4,77204.6,303.0,72425.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2018-01-01 06:30:00 UTC,73335.4,72244.8,71673.4,74572.6,72839.4,77204.6,303.0,72426.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2018-01-01 06:40:00 UTC,73334.5,72245.1,71672.305,74572.6,72839.0,77204.5,302.2,72426.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2018-01-01 06:50:00 UTC,73334.0,72245.2,71671.1,74572.6,72839.2,77204.1,301.6,72425.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2018-01-01 07:00:00 UTC,73333.3,72245.0,71671.1,74572.6,72839.4,77204.305,302.5,72425.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2018-01-01 07:10:00 UTC,73332.5,72244.7,71671.1,74572.6,72839.3,77203.805,302.0,72425.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2018-01-01 07:20:00 UTC,73332.1,72244.4,71671.1,74572.6,72839.0,77204.1,301.6,72425.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2018-01-01 07:30:00 UTC,73331.2,72244.1,71671.1,74572.695,72839.0,77204.1,302.1,72424.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2018-01-01 07:40:00 UTC,73331.2,72243.3,71672.305,74572.195,72839.0,77203.9,302.2,72422.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2018-01-01 07:50:00 UTC,73331.2,72242.3,71672.305,74572.695,72838.7,77204.2,302.2,72421.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2018-01-01 08:00:00 UTC,73331.7,72241.305,71671.1,74572.6,72840.805,77204.5,301.8,72420.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2018-01-01 08:10:00 UTC,73332.2,72240.305,71672.305,74572.695,72839.4,77204.5,301.9,72418.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2018-01-01 08:20:00 UTC,73332.1,72239.9,71672.305,74572.695,72839.0,77204.305,302.2,72419.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2018-01-01 08:30:00 UTC,73332.1,72239.9,71671.1,74572.695,72839.0,77204.2,302.3,72420.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2018-01-01 08:40:00 UTC,73332.1,72240.6,71671.195,74572.305,72839.1,77204.1,302.3,72421.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2018-01-01 08:50:00 UTC,73332.2,72240.9,71670.1,74572.695,72839.1,77204.1,302.1,72421.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2018-01-01 09:00:00 UTC,73332.5,72241.6,71669.1,74572.6,72839.1,77204.305,302.0,72421.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2018-01-01 09:10:00 UTC,73332.5,72241.6,71669.1,74572.695,72839.0,77204.2,301.8,72421.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2018-01-01 09:20:00 UTC,73332.4,72241.7,71668.0,74572.195,72839.0,77204.1,301.6,72420.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2018-01-01 09:30:00 UTC,73330.8,72241.1,71668.0,74571.1,72838.6,77204.1,302.3,72418.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2018-01-01 09:40:00 UTC,73330.3,72239.9,71668.0,74571.0,72838.7,77204.2,301.9,72416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2018-01-01 09:50:00 UTC,73329.8,72238.4,71668.1,74570.5,72838.2,77204.2,301.7,72415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2018-01-01 10:00:00 UTC,73329.4,72237.59,71666.0,74571.5,72837.91,77203.5,301.4,72413.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2018-01-01 10:10:00 UTC,73329.305,72236.7,71665.0,74571.4,72837.5,77203.805,301.1,72412.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2018-01-01 10:20:00 UTC,73328.695,72236.4,71663.8,74571.4,72836.9,77203.6,300.7,72411.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2018-01-01 10:30:00 UTC,73329.1,72236.0,71662.59,74571.4,72837.2,77203.1,300.8,72412.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2018-01-01 10:40:00 UTC,73328.695,72236.0,71662.59,74571.1,72837.0,77203.4,300.4,72413.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2018-01-01 10:50:00 UTC,73328.305,72237.7,71661.4,74570.8,72836.8,77203.4,300.3,72415.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2018-01-01 11:00:00 UTC,73328.0,72238.2,71660.305,74570.8,72837.2,77203.195,300.4,72417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2018-01-01 11:10:00 UTC,73327.5,72238.9,71659.1,74569.7,72836.2,77203.195,299.9,72415.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2018-01-01 11:20:00 UTC,73327.5,72238.6,71659.1,74569.6,72836.0,77203.0,300.4,72415.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2018-01-01 11:30:00 UTC,73327.6,72238.3,71658.0,74569.1,72837.0,77203.0,299.6,72414.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2018-01-01 11:40:00 UTC,73327.6,72237.59,71659.1,74569.5,72836.4,77202.695,300.3,72413.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2018-01-01 11:50:00 UTC,73327.5,72237.3,71659.1,74569.4,72836.5,77203.195,300.5,72412.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2018-01-01 12:00:00 UTC,73327.9,72236.7,71660.305,74569.4,72836.5,77203.0,300.2,72411.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2018-01-01 12:10:00 UTC,73328.305,72236.4,71660.4,74569.9,72836.3,77202.6,300.0,72410.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2018-01-01 12:20:00 UTC,73328.695,72236.4,71660.4,74569.9,72836.3,77202.6,299.7,72411.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
63,2018-01-01 12:30:00 UTC,73328.695,72235.1,71660.305,74569.9,72836.1,77202.0,300.1,72411.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2018-01-01 12:40:00 UTC,73328.6,72235.5,71659.1,74569.9,72836.7,77201.6,300.0,72411.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2018-01-01 12:50:00 UTC,73329.5,72236.1,71659.1,74569.9,72837.41,77201.8,300.7,72413.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2018-01-01 13:00:00 UTC,73328.6,72237.41,71660.305,74569.9,72837.5,77201.8,300.7,72415.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2018-01-01 13:10:00 UTC,73329.5,72238.8,71659.195,74570.4,72836.7,77201.5,300.7,72416.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2018-01-01 13:20:00 UTC,73329.5,72239.805,71659.1,74570.9,72837.8,77202.4,300.7,72417.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2018-01-01 13:30:00 UTC,73329.5,72240.5,71657.0,74570.3,72838.1,77202.195,300.7,72417.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2018-01-01 13:40:00 UTC,73329.8,72240.5,71657.0,74570.0,72838.5,77202.195,301.3,72416.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2018-01-01 13:50:00 UTC,73329.8,72240.195,71658.1,74569.7,72838.1,77202.195,301.5,72415.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2018-01-01 14:00:00 UTC,73329.8,72238.6,71659.195,74570.2,72838.3,77202.305,302.2,72414.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2018-01-01 14:10:00 UTC,73330.7,72238.2,71659.1,74569.6,72838.3,77202.305,302.1,72413.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2018-01-01 14:20:00 UTC,73331.0,72237.5,71661.4,74569.6,72838.1,77202.5,302.4,72413.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2018-01-01 14:30:00 UTC,73330.8,72237.09,71662.41,74570.1,72838.6,77202.195,302.6,72413.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2018-01-01 14:40:00 UTC,73329.7,72237.5,71661.3,74569.7,72838.9,77202.305,303.1,72412.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2018-01-01 14:50:00 UTC,73329.7,72237.5,71662.41,74570.1,72838.9,77202.695,303.0,72414.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2018-01-01 15:00:00 UTC,73328.9,72238.1,71661.2,74570.1,72838.5,77201.8,303.1,72416.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2018-01-01 15:10:00 UTC,73328.805,72240.0,71662.41,74570.1,72839.2,77202.1,303.5,72417.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2018-01-01 15:20:00 UTC,73328.9,72240.305,71662.3,74570.6,72839.5,77202.1,304.1,72418.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2018-01-01 15:30:00 UTC,73328.0,72240.695,71662.3,74570.0,72839.1,77201.9,304.4,72417.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2018-01-01 15:40:00 UTC,73328.9,72241.0,71661.2,74569.9,72838.7,77201.9,303.4,72418.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2018-01-01 15:50:00 UTC,73328.9,72242.0,71662.3,74569.9,72838.7,77202.1,304.3,72419.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2018-01-01 16:00:00 UTC,73330.1,72241.805,71662.3,74569.4,72838.4,77201.7,304.2,72418.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2018-01-01 16:10:00 UTC,73330.1,72242.1,71663.5,74570.4,72839.2,77201.9,304.9,72419.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2018-01-01 16:20:00 UTC,73330.5,72241.4,71664.5,74569.9,72838.0,77202.305,305.8,72419.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2018-01-01 16:30:00 UTC,73330.9,72241.805,71665.6,74570.1,72838.7,77201.4,304.8,72419.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2018-01-01 16:40:00 UTC,73331.0,72242.0,71665.695,74569.8,72838.0,77201.7,305.0,72419.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2018-01-01 16:50:00 UTC,73331.2,72241.5,71665.6,74570.3,72837.7,77201.3,306.0,72420.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2018-01-01 17:00:00 UTC,73332.1,72240.805,71665.6,74569.8,72838.8,77201.1,306.0,72420.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2018-01-01 17:10:00 UTC,73331.8,72240.9,71665.6,74568.7,72839.1,77201.2,305.0,72420.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2018-01-01 17:20:00 UTC,73330.8,72241.1,71666.7,74569.5,72838.0,77200.9,304.7,72420.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2018-01-01 17:30:00 UTC,73330.3,72242.3,71665.5,74569.2,72838.4,77200.2,304.7,72420.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2018-01-01 17:40:00 UTC,73329.8,72242.4,71666.7,74570.6,72837.91,77201.0,304.3,72421.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2018-01-01 17:50:00 UTC,73331.09,72243.1,71665.5,74570.695,72838.4,77200.3,304.2,72422.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2018-01-01 18:00:00 UTC,73330.7,72243.5,71665.5,74569.5,72838.3,77200.6,303.1,72422.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2018-01-01 18:10:00 UTC,73331.09,72243.5,71666.6,74569.2,72838.3,77199.4,303.5,72422.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2018-01-01 18:20:00 UTC,73330.3,72243.1,71665.6,74568.4,72838.0,77200.09,303.0,72423.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2018-01-01 18:30:00 UTC,73331.09,72243.8,71665.6,74568.4,72838.0,77198.6,302.1,72421.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2018-01-01 18:40:00 UTC,73330.7,72243.4,71666.7,74568.4,72838.1,77199.1,302.6,72422.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2018-01-01 18:50:00 UTC,73330.2,72243.5,71666.6,74567.3,72837.59,77199.2,301.3,72422.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2018-01-01 19:00:00 UTC,73329.0,72243.8,71666.6,74566.805,72838.0,77198.7,302.0,72422.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2018-01-01 19:10:00 UTC,73328.6,72243.5,71666.6,74567.3,72839.0,77198.3,301.0,72423.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2018-01-01 19:20:00 UTC,73329.0,72243.2,71665.4,74567.8,72838.8,77198.0,301.7,72422.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2018-01-01 19:30:00 UTC,73328.6,72243.4,71664.4,74567.8,72838.2,77198.3,301.3,72421.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2018-01-01 19:40:00 UTC,73328.5,72243.4,71665.4,74567.7,72838.4,77199.1,301.9,72422.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2018-01-01 19:50:00 UTC,73329.2,72243.5,71666.5,74566.6,72838.8,77198.7,301.4,72420.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2018-01-01 20:00:00 UTC,73330.2,72243.3,71665.4,74566.6,72838.0,77198.6,300.7,72419.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2018-01-01 20:10:00 UTC,73330.6,72243.1,71664.3,74567.1,72837.91,77198.3,301.1,72418.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2018-01-01 20:20:00 UTC,73330.7,72242.4,71664.3,74567.1,72837.2,77197.805,300.6,72418.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2018-01-01 20:30:00 UTC,73331.09,72242.0,71665.305,74566.1,72836.9,77196.9,300.6,72416.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2018-01-01 20:40:00 UTC,73330.8,72242.1,71665.305,74566.1,72835.8,77196.9,300.4,72417.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2018-01-01 20:50:00 UTC,73331.0,72241.805,71666.4,74565.0,72835.7,77196.695,300.7,72418.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2018-01-01 21:00:00 UTC,73331.0,72242.1,71666.4,74566.6,72835.7,77197.1,301.1,72419.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2018-01-01 21:10:00 UTC,73331.09,72242.1,71666.4,74565.6,72835.7,77197.5,302.1,72419.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2018-01-01 21:20:00 UTC,73331.6,72242.8,71666.4,74566.195,72836.4,77198.5,302.2,72419.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2018-01-01 21:30:00 UTC,73330.8,72243.8,71666.4,74566.7,72837.2,77198.8,302.7,72420.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2018-01-01 21:40:00 UTC,73330.9,72243.7,71667.5,74566.4,72837.41,77198.8,302.7,72421.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2018-01-01 21:50:00 UTC,73330.5,72244.0,71667.5,74567.5,72837.7,77199.91,303.0,72422.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2018-01-01 22:00:00 UTC,73331.0,72244.0,71668.59,74567.0,72838.0,77199.91,303.1,72422.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,2018-01-01 22:10:00 UTC,73330.6,72244.4,71669.7,74566.5,72838.2,77200.0,303.2,72422.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,2018-01-01 22:20:00 UTC,73330.6,72244.1,71669.8,74568.1,72838.7,77200.3,303.5,72422.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2018-01-01 22:30:00 UTC,73330.7,72244.3,71671.0,74568.2,72838.7,77200.8,303.4,72422.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2018-01-01 22:40:00 UTC,73331.09,72244.1,71671.0,74568.8,72839.5,77201.3,303.1,72423.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2018-01-01 22:50:00 UTC,73330.8,72244.4,71671.0,74569.4,72839.2,77201.5,302.4,72423.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2018-01-01 23:00:00 UTC,73330.3,72244.1,71671.0,74569.4,72839.5,77201.8,302.8,72422.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2018-01-01 23:10:00 UTC,73330.5,72244.0,71672.1,74569.9,72839.6,77201.9,304.1,72421.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2018-01-01 23:20:00 UTC,73330.0,72243.0,71672.1,74570.0,72840.195,77202.305,304.3,72420.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2018-01-01 23:30:00 UTC,73329.2,72242.2,71672.1,74570.1,72840.6,77202.195,304.1,72419.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2018-01-01 23:40:00 UTC,73329.5,72241.195,71672.1,74570.1,72840.305,77201.9,304.1,72418.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2018-01-01 23:50:00 UTC,73330.4,72241.0,71673.2,74570.695,72840.6,77202.4,304.2,72418.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2018-01-02 00:00:00 UTC,73331.2,72240.6,71672.1,74570.695,72841.0,77202.305,304.8,72419.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2018-01-02 00:10:00 UTC,73332.5,72241.305,71672.1,74570.8,72840.5,77203.305,305.9,72420.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2018-01-02 00:20:00 UTC,73332.5,72242.0,71672.1,74570.8,72840.5,77203.0,306.0,72422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2018-01-02 00:30:00 UTC,73332.5,72242.6,71671.0,74570.8,72840.9,77203.1,307.0,72422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2018-01-02 00:40:00 UTC,73333.4,72243.0,71670.0,74570.8,72840.695,77203.4,306.9,72422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2018-01-02 00:50:00 UTC,73333.4,72242.4,71670.0,74570.8,72840.4,77203.305,306.2,72422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
